"connection_name","field_type","project","model","explore","explore_label","view","view_label","name","hidden","label","label_short","description","sql","ftype","value_format","source"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","inventory_items","Inventory Items","inventory_items.sold_raw","True","Inventory Items Sold Raw","Sold Raw","None","${TABLE}.sold_at ","date_raw","None","03_inventory_items.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","inventory_items","Inventory Items","inventory_items.sold_time","False","Inventory Items Sold Time","Sold Time","None","${TABLE}.sold_at ","date_time","None","03_inventory_items.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","inventory_items","Inventory Items","inventory_items.sold_week","False","Inventory Items Sold Week","Sold Week","None","${TABLE}.sold_at ","date_week","None","03_inventory_items.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.age","False","Kittens Age","Age","None","${TABLE}.age ","number","None","99_users_avatar.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.age_tier","False","Kittens Age Tier","Age Tier","None","${age} ","tier","None","99_users_avatar.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.approx_location","False","Kittens Approx Location","Approx Location","None","Latitude:round(${TABLE}.latitude,1) Longitude:round(${TABLE}.longitude,1) ","location","None","99_users_avatar.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.city","False","Kittens City","City","None","${TABLE}.city ","string","None","99_users_avatar.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.country","False","Kittens Country","Country","None","CASE WHEN ${TABLE}.country = 'UK' THEN 'United Kingdom'           ELSE ${TABLE}.country           END       ","string","None","99_users_avatar.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.created_date","False","Kittens Created Date","Created Date","None","${TABLE}.created_at ","date_date","None","99_users_avatar.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.created_day_of_month","False","Kittens Created Day of Month","Created Day of Month","None","${TABLE}.created_at ","date_day_of_month","None","99_users_avatar.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.created_day_of_week","False","Kittens Created Day of Week","Created Day of Week","None","${TABLE}.created_at ","date_day_of_week","None","99_users_avatar.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.created_day_of_week_index","False","Kittens Created Day of Week Index","Created Day of Week Index","None","${TABLE}.created_at ","date_day_of_week_index","None","99_users_avatar.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.created_day_of_year","False","Kittens Created Day of Year","Created Day of Year","None","${TABLE}.created_at ","date_day_of_year","None","99_users_avatar.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.created_hour","False","Kittens Created Hour","Created Hour","None","${TABLE}.created_at ","date_hour","None","99_users_avatar.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.created_hour_of_day","False","Kittens Created Hour of Day","Created Hour of Day","None","${TABLE}.created_at ","date_hour_of_day","None","99_users_avatar.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.created_minute","False","Kittens Created Minute","Created Minute","None","${TABLE}.created_at ","date_minute","None","99_users_avatar.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.created_month","False","Kittens Created Month","Created Month","None","${TABLE}.created_at ","date_month","None","99_users_avatar.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.created_month_name","False","Kittens Created Month Name","Created Month Name","None","${TABLE}.created_at ","date_month_name","None","99_users_avatar.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.created_month_num","False","Kittens Created Month Num","Created Month Num","None","${TABLE}.created_at ","date_month_num","None","99_users_avatar.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.created_quarter","False","Kittens Created Quarter","Created Quarter","None","${TABLE}.created_at ","date_quarter","None","99_users_avatar.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.created_quarter_of_year","False","Kittens Created Quarter of Year","Created Quarter of Year","None","${TABLE}.created_at ","date_quarter_of_year","None","99_users_avatar.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.created_raw","True","Kittens Created Raw","Created Raw","None","${TABLE}.created_at ","date_raw","None","99_users_avatar.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.created_time","False","Kittens Created Time","Created Time","None","${TABLE}.created_at ","date_time","None","99_users_avatar.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.created_time_of_day","False","Kittens Created Time of Day","Created Time of Day","None","${TABLE}.created_at ","date_time_of_day","None","99_users_avatar.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.created_week","False","Kittens Created Week","Created Week","None","${TABLE}.created_at ","date_week","None","99_users_avatar.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.created_week_of_year","False","Kittens Created Week of Year","Created Week of Year","None","${TABLE}.created_at ","date_week_of_year","None","99_users_avatar.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.created_year","False","Kittens Created Year","Created Year","None","${TABLE}.created_at ","date_year","None","99_users_avatar.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.email","False","Kittens Email","Email","None","${TABLE}.email ","string","None","99_users_avatar.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.gender","False","Kittens Gender","Gender","None","${TABLE}.gender ","string","None","99_users_avatar.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.gender_short","False","Kittens Gender Short","Gender Short","None","LOWER(LEFT(${gender},1)) ","string","None","99_users_avatar.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.history","False","Kittens History","History","None","${TABLE}.id ","string","None","99_users_avatar.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.id","False","Kittens ID","ID","None","${TABLE}.id ","number","None","99_users_avatar.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.image_file","True","Kittens Image File","Image File","None","('https://docs.looker.com/assets/images/'||${gender_short}||'.jpg') ","string","None","99_users_avatar.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.first_name","True","Kittens Kitten First Name","Kitten First Name","None","INITCAP(${TABLE}.first_name) ","string","None","99_users_avatar.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.name","False","Kittens Kitten Name","Kitten Name","None","${first_name} || ' ' || INITCAP(${TABLE}.last_name) ","string","None","99_users_avatar.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.portrait","False","Kittens Kitten Portrait","Kitten Portrait","None","GREATEST(MOD(${id}*97,867),MOD(${id}*31,881),MOD(${id}*72,893)) ","number","None","99_users_avatar.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.last_name","True","Kittens Last Name","Last Name","None","INITCAP(${TABLE}.last_name) ","string","None","99_users_avatar.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.location","False","Kittens Location","Location","None","Latitude:${TABLE}.latitude Longitude:${TABLE}.longitude ","location","None","99_users_avatar.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.ssn","True","Kittens Ssn","Ssn","None","lpad(cast(round(random() * 10000, 0) as char(4)), 4, '0') ","number","None","99_users_avatar.view.lkml"
"snowlooker","dimensions","thelook_events","thelook","kitten_order_items","Order Items (Kittens)","users","Kittens","users.state","False","Kittens State","State","None","${TABLE}.state ","string","None","99_users_avatar.view.lkml"
